Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering
13:03:46,2026-01-16,ACC-S00600,ACC-R01461,891.79,GBP,GBP,United States,Japan,Credit Card,0
13:09:35,2026-01-16,ACC-S01378,ACC-R01559,976.15,USD,USD,Canada,Australia,ACH,0
13:11:17,2026-01-16,ACC-S00824,ACC-R00967,227.0,GBP,USD,Singapore,United States,Wire,0
13:11:30,2026-01-16,ACC-S01117,ACC-R01380,747.75,CAD,AUD,Switzerland,France,Cheque,0
13:12:45,2026-01-16,ACC-S01770,ACC-R01037,59.37,USD,USD,Japan,France,Wire,0
13:16:25,2026-01-16,ACC-S01339,ACC-R01700,856.62,USD,USD,United States,Brazil,ACH,0
13:18:44,2026-01-16,ACC-S00299,ACC-R00986,387.26,USD,USD,Canada,France,Cash Transfer,0
13:20:04,2026-01-16,ACC-S00546,ACC-R00811,392.17,GBP,GBP,Canada,Germany,Credit Card,0
13:23:18,2026-01-16,ACC-S00513,ACC-R00367,1322.49,GBP,GBP,France,Switzerland,Credit Card,0
13:24:12,2026-01-16,ACC-S00123,ACC-R01141,2311.09,AUD,AUD,Australia,India,ACH,0
13:25:03,2026-01-16,ACC-S00038,ACC-R01428,815.72,GBP,GBP,Australia,United Kingdom,Credit Card,0
13:26:55,2026-01-16,ACC-S01474,ACC-R00663,1774.72,CAD,CAD,Japan,Switzerland,Credit Card,0
13:28:28,2026-01-16,ACC-S01740,ACC-R00042,242.69,EUR,EUR,Switzerland,United Kingdom,ACH,0
13:29:29,2026-01-16,BAD-STR008,REC-STR008,9304.54,JPY,JPY,United States,Canada,Wire,1
13:29:42,2026-01-16,ACC-S00567,ACC-R01595,724.24,USD,USD,Brazil,United Kingdom,Cash Transfer,0
13:30:31,2026-01-16,ACC-S00058,ACC-R00910,1930.47,JPY,JPY,Brazil,United States,Cheque,0
13:30:36,2026-01-16,ACC-S01801,ACC-R00105,187.37,AUD,AUD,Brazil,United States,Credit Card,0
13:30:40,2026-01-16,ACC-S00726,ACC-R00449,138.23,CAD,CAD,Germany,Singapore,ACH,0
13:32:43,2026-01-16,ACC-S00003,ACC-R00380,960.98,GBP,GBP,United States,Japan,Cash Transfer,0
13:40:54,2026-01-16,ACC-S01517,ACC-R01135,725.99,JPY,JPY,India,Germany,Wire,0
13:42:20,2026-01-16,ACC-S01651,ACC-R00825,1079.79,USD,JPY,Canada,Singapore,Cash Transfer,0
13:43:53,2026-01-16,ACC-S00853,ACC-R01844,365.19,JPY,JPY,France,Australia,Cheque,0
13:45:23,2026-01-16,ACC-S00415,ACC-R00128,1445.87,USD,USD,Canada,Brazil,Cash Transfer,0
13:48:01,2026-01-16,ACC-S01391,ACC-R01109,728.6,EUR,EUR,France,Germany,Cheque,0
13:48:48,2026-01-16,ACC-S00107,ACC-R00604,3602.28,JPY,JPY,India,United States,Debit Card,0
13:51:19,2026-01-16,ACC-S01232,ACC-R00389,138.89,GBP,GBP,Canada,Australia,Wire,0
13:54:49,2026-01-16,ACC-S00604,ACC-R00307,1811.88,JPY,JPY,Singapore,United States,Debit Card,0
13:56:15,2026-01-16,ACC-S00369,ACC-R00993,1085.56,EUR,EUR,Australia,Canada,ACH,0
13:56:50,2026-01-16,ACC-S00678,ACC-R01844,690.79,AUD,AUD,India,France,Debit Card,0
14:00:36,2026-01-16,ACC-S01784,ACC-R01896,456.16,EUR,EUR,Japan,Singapore,Credit Card,0
14:06:01,2026-01-16,ACC-S01401,ACC-R00563,603.47,EUR,EUR,Australia,Singapore,Debit Card,0
14:09:56,2026-01-16,ACC-S01448,ACC-R01425,2886.42,AUD,AUD,Japan,Germany,Debit Card,0
14:10:45,2026-01-16,ACC-S01664,ACC-R00664,612.35,JPY,JPY,Japan,Germany,Credit Card,0
14:10:53,2026-01-16,ACC-S00105,ACC-R01311,1812.04,GBP,GBP,Australia,United States,Debit Card,0
14:23:43,2026-01-16,ACC-S01982,ACC-R01447,61.01,GBP,GBP,Canada,Brazil,Wire,0
14:26:18,2026-01-16,ACC-S01794,ACC-R01650,2133.04,JPY,JPY,Germany,Australia,Cheque,0
14:26:54,2026-01-16,ACC-S00407,ACC-R00324,262.13,GBP,GBP,India,United Kingdom,Debit Card,0
14:29:40,2026-01-16,ACC-S00116,ACC-R01968,1104.58,USD,USD,Switzerland,Singapore,Cheque,0
14:35:22,2026-01-16,ACC-S00560,ACC-R00347,1653.47,GBP,GBP,Germany,Germany,Credit Card,0
14:36:03,2026-01-16,ACC-S00930,ACC-R01179,415.72,EUR,EUR,United States,France,ACH,0
14:41:29,2026-01-16,ACC-S00078,ACC-R00170,2356.06,EUR,EUR,Canada,United States,Wire,0
14:42:35,2026-01-16,ACC-S01285,ACC-R01090,771.8,USD,USD,Switzerland,India,Cash Transfer,0
14:45:07,2026-01-16,ACC-S01558,ACC-R01770,1022.85,EUR,EUR,Germany,Switzerland,Credit Card,0
14:46:56,2026-01-16,BAD-VEL004,ACC-R00761,2183.49,USD,USD,India,Switzerland,Wire,1
14:49:26,2026-01-16,ACC-S01469,ACC-R01893,1351.28,JPY,JPY,Switzerland,France,Cheque,0
14:58:51,2026-01-16,ACC-S00105,ACC-R00752,1988.43,USD,USD,Australia,Japan,Wire,0
15:02:55,2026-01-16,ACC-S00858,ACC-R01951,758.99,AUD,AUD,Switzerland,Japan,Wire,0
15:02:58,2026-01-16,ACC-S00776,ACC-R01543,1095.52,EUR,CAD,Japan,United Kingdom,Debit Card,0
15:04:27,2026-01-16,ACC-S01892,ACC-R00469,3238.79,AUD,AUD,Germany,India,Cash Transfer,0
15:06:15,2026-01-16,ACC-S00189,ACC-R01854,409.02,USD,USD,Singapore,Singapore,Credit Card,0
15:08:36,2026-01-16,ACC-S01836,ACC-R00535,650.16,USD,USD,India,United States,ACH,0
15:15:52,2026-01-16,ACC-S01423,ACC-R00623,258.45,JPY,JPY,United States,Singapore,Credit Card,0
15:19:03,2026-01-16,ACC-S01985,ACC-R01221,791.49,AUD,AUD,United Kingdom,Canada,Credit Card,0
15:20:16,2026-01-16,ACC-S00518,ACC-R00867,1355.64,EUR,EUR,Australia,India,Cheque,0
15:22:28,2026-01-16,ACC-S00456,ACC-R01067,974.53,JPY,JPY,India,India,ACH,0
15:23:40,2026-01-16,ACC-S00994,ACC-R01096,243.27,CAD,GBP,Brazil,France,Wire,0
15:33:44,2026-01-16,ACC-S00995,ACC-R01047,202.9,GBP,GBP,Canada,India,Credit Card,0
15:34:29,2026-01-16,ACC-S01501,ACC-R01535,115.7,EUR,EUR,United Kingdom,Singapore,ACH,0
15:34:35,2026-01-16,ACC-S01506,ACC-R00766,1205.31,AUD,AUD,Germany,United Kingdom,Credit Card,0
15:34:53,2026-01-16,ACC-S00065,ACC-R00108,482.22,CAD,CAD,United Kingdom,United Kingdom,Wire,0
15:37:32,2026-01-16,ACC-S00900,ACC-R01339,291.52,AUD,AUD,Japan,United States,ACH,0
15:38:33,2026-01-16,ACC-S00561,ACC-R00569,366.84,USD,USD,India,Australia,Debit Card,0
15:39:54,2026-01-16,ACC-S01668,ACC-R00143,867.5,CAD,CAD,United Kingdom,Brazil,Wire,0
15:41:06,2026-01-16,ACC-S01088,ACC-R01518,1855.44,EUR,EUR,Singapore,Japan,Cheque,0
15:42:50,2026-01-16,ACC-S01419,ACC-R00612,537.82,AUD,AUD,Australia,Germany,Credit Card,0
15:43:20,2026-01-16,ACC-S00116,ACC-R00981,537.52,CAD,CAD,Switzerland,United Kingdom,ACH,0
15:44:52,2026-01-16,ACC-S00628,ACC-R00905,1598.27,CAD,CAD,France,Japan,Debit Card,0
15:45:16,2026-01-16,ACC-S01235,ACC-R01950,185.5,JPY,JPY,Singapore,Japan,Debit Card,0
15:46:45,2026-01-16,ACC-S00148,ACC-R01727,1678.84,GBP,GBP,India,Canada,Credit Card,0
15:46:53,2026-01-16,ACC-S00968,ACC-R01262,840.52,JPY,JPY,India,Canada,ACH,0
15:48:07,2026-01-16,ACC-S00149,ACC-R01275,1326.22,AUD,AUD,Switzerland,India,Wire,0
15:50:43,2026-01-16,ACC-S00712,ACC-R01208,54.67,EUR,EUR,United States,Switzerland,Cheque,0
15:51:24,2026-01-16,ACC-S01594,ACC-R00636,860.53,CAD,CAD,Singapore,France,Cheque,0
15:52:53,2026-01-16,ACC-S00163,ACC-R01642,639.86,CAD,CAD,United Kingdom,Germany,Cheque,0
15:55:01,2026-01-16,ACC-S01180,ACC-R01815,870.06,EUR,EUR,United Kingdom,Japan,Credit Card,0
15:56:12,2026-01-16,ACC-S00518,ACC-R00959,1060.41,AUD,AUD,Australia,United Kingdom,ACH,0
15:56:23,2026-01-16,ACC-S01897,ACC-R00369,217.81,AUD,GBP,Australia,Japan,Credit Card,0
15:59:38,2026-01-16,ACC-S01248,ACC-R00518,197.14,AUD,AUD,United States,Germany,ACH,0
16:00:20,2026-01-16,ACC-S01079,ACC-R01997,227.93,AUD,AUD,United Kingdom,Australia,Cheque,0
16:01:47,2026-01-16,ACC-S01936,ACC-R00074,1788.26,USD,USD,Canada,Brazil,Cash Transfer,0
16:02:21,2026-01-16,ACC-S00066,ACC-R01082,2545.01,AUD,AUD,France,Canada,ACH,0
16:03:13,2026-01-16,ACC-S01621,ACC-R01521,163.08,AUD,CAD,Canada,India,Wire,0
16:07:21,2026-01-16,BAD-STR006,REC-STR006,9338.0,AUD,AUD,United States,Canada,Wire,1
16:07:53,2026-01-16,ACC-S01311,ACC-R01751,861.3,AUD,AUD,Singapore,India,Debit Card,0
16:07:53,2026-01-16,ACC-S01910,ACC-R01276,441.53,CAD,CAD,Australia,Germany,Wire,0
16:09:47,2026-01-16,ACC-S01583,ACC-R00138,97.39,JPY,JPY,Germany,United Kingdom,Wire,0
16:10:28,2026-01-16,ACC-S00842,ACC-R01045,670.31,USD,USD,Switzerland,Canada,Cheque,0
16:10:57,2026-01-16,ACC-S00275,ACC-R01760,575.99,GBP,GBP,France,India,ACH,0
16:12:46,2026-01-16,ACC-S00478,ACC-R00014,550.01,EUR,EUR,Canada,Germany,ACH,0
16:14:28,2026-01-16,ACC-S00180,ACC-R00135,2258.75,JPY,JPY,United Kingdom,Australia,Debit Card,0
16:15:01,2026-01-16,ACC-S00643,ACC-R00340,312.41,AUD,AUD,Germany,Singapore,Credit Card,0
16:15:07,2026-01-16,ACC-S00014,ACC-R01265,1206.77,USD,USD,United States,Brazil,Wire,0
16:17:59,2026-01-16,ACC-S00815,ACC-R01141,810.54,GBP,GBP,Brazil,Brazil,Cash Transfer,0
16:22:07,2026-01-16,ACC-S00228,ACC-R01018,483.04,EUR,EUR,France,Switzerland,Wire,0
16:28:07,2026-01-16,ACC-S00399,ACC-R01745,363.19,EUR,EUR,India,France,Debit Card,0
16:29:04,2026-01-16,ACC-S01749,ACC-R01172,87.89,AUD,AUD,Switzerland,Singapore,Wire,0
16:32:41,2026-01-16,ACC-S01449,ACC-R00111,1000.15,EUR,EUR,Japan,Canada,Debit Card,0
16:32:41,2026-01-16,ACC-S01152,ACC-R01615,888.89,EUR,EUR,United Kingdom,Japan,Debit Card,0
16:37:20,2026-01-16,ACC-S01439,ACC-R00634,171.23,AUD,AUD,United States,Australia,Cash Transfer,0
16:38:40,2026-01-16,ACC-S00886,ACC-R00029,931.24,GBP,GBP,United Kingdom,United Kingdom,Cash Transfer,0
16:39:33,2026-01-16,ACC-S01674,ACC-R01455,248.54,JPY,JPY,Germany,Germany,Cheque,0
16:40:28,2026-01-16,ACC-S01716,ACC-R01901,596.43,EUR,EUR,India,Japan,Credit Card,0
16:44:05,2026-01-16,ACC-S01237,ACC-R00112,645.17,USD,USD,France,France,Debit Card,0
16:45:09,2026-01-16,ACC-S00121,ACC-R00552,202.72,JPY,JPY,Brazil,United Kingdom,ACH,0
16:45:38,2026-01-16,ACC-S00308,ACC-R01967,505.64,AUD,AUD,United States,India,ACH,0
16:47:26,2026-01-16,ACC-S01483,ACC-R01429,31.48,GBP,GBP,France,United Kingdom,Cash Transfer,0
16:49:34,2026-01-16,ACC-S00220,ACC-R01111,250.3,AUD,GBP,Switzerland,Germany,Cheque,0
16:57:40,2026-01-16,ACC-S01586,ACC-R01440,1030.99,EUR,EUR,India,Switzerland,Wire,0
16:59:32,2026-01-16,ACC-S01024,ACC-R00104,1159.18,GBP,GBP,India,India,Cash Transfer,0
17:01:13,2026-01-16,ACC-S01632,ACC-R00011,479.71,AUD,JPY,France,Canada,Credit Card,0
17:07:03,2026-01-16,ACC-S01405,ACC-R00921,323.4,EUR,EUR,Canada,Germany,Debit Card,0
17:08:49,2026-01-16,ACC-S01112,ACC-R01479,147.08,USD,USD,Singapore,United States,Credit Card,0
17:11:31,2026-01-16,ACC-S00681,ACC-R00771,64.49,GBP,GBP,Germany,Germany,Credit Card,0
17:12:53,2026-01-16,ACC-S01716,ACC-R00436,432.54,CAD,CAD,India,France,Wire,0
17:14:09,2026-01-16,ACC-S01501,ACC-R00690,74.71,CAD,JPY,United Kingdom,India,Cash Transfer,0
17:16:35,2026-01-16,ACC-S00511,ACC-R01073,460.17,USD,JPY,India,Australia,Cash Transfer,0
17:19:14,2026-01-16,ACC-S01866,ACC-R01056,901.53,GBP,GBP,Singapore,India,Cheque,0
17:21:13,2026-01-16,ACC-S01512,ACC-R00329,3734.67,JPY,JPY,Australia,Singapore,Credit Card,0
17:21:43,2026-01-16,ACC-S00890,ACC-R00928,269.53,GBP,GBP,Singapore,Germany,ACH,0
17:22:20,2026-01-16,ACC-S00462,ACC-R01955,305.43,USD,USD,United States,United Kingdom,Wire,0
17:22:25,2026-01-16,ACC-S00305,ACC-R00618,1161.64,EUR,EUR,France,United Kingdom,Wire,0
17:22:46,2026-01-16,ACC-S00980,ACC-R00814,235.19,CAD,CAD,United Kingdom,India,Cash Transfer,0
17:23:19,2026-01-16,ACC-S00080,ACC-R00721,122.65,CAD,CAD,India,India,Cheque,0
17:27:08,2026-01-16,ACC-S00615,ACC-R00789,142.62,EUR,EUR,Japan,France,Debit Card,0
17:31:20,2026-01-16,ACC-S00523,ACC-R01513,906.41,AUD,AUD,Canada,Singapore,ACH,0
17:31:27,2026-01-16,ACC-S00569,ACC-R01608,1083.83,USD,USD,United Kingdom,Singapore,Debit Card,0
17:35:33,2026-01-16,ACC-S00211,ACC-R01085,860.47,CAD,CAD,Switzerland,India,Debit Card,0
17:41:46,2026-01-16,ACC-S00167,ACC-R00380,111.59,CAD,CAD,Switzerland,Australia,Debit Card,0
17:43:01,2026-01-16,ACC-S01834,ACC-R00165,711.07,AUD,USD,Switzerland,Australia,Credit Card,0
17:44:46,2026-01-16,ACC-S01144,ACC-R01472,338.2,AUD,AUD,United Kingdom,Singapore,Cash Transfer,0
17:45:09,2026-01-16,ACC-S01302,ACC-R01990,1427.29,USD,USD,Japan,Singapore,ACH,0
17:50:36,2026-01-16,ACC-S01048,ACC-R00449,454.55,AUD,AUD,United States,United States,Cheque,0
17:54:07,2026-01-16,ACC-S01738,ACC-R01514,1453.01,CAD,CAD,Singapore,India,Cheque,0
17:54:34,2026-01-16,ACC-S00295,ACC-R00413,1464.77,EUR,EUR,United States,Australia,Cash Transfer,0
17:57:53,2026-01-16,ACC-S00781,ACC-R00842,209.68,USD,USD,Japan,Japan,Cash Transfer,0
18:01:21,2026-01-16,ACC-S01285,ACC-R01979,1417.47,CAD,CAD,Switzerland,Germany,Cheque,0
18:03:35,2026-01-16,ACC-S00686,ACC-R00928,825.53,AUD,AUD,United States,Germany,ACH,0
18:04:36,2026-01-16,ACC-S00857,ACC-R01506,380.49,USD,USD,United Kingdom,Switzerland,Cheque,0
18:07:56,2026-01-16,ACC-S01685,ACC-R01964,379.69,USD,USD,Germany,India,Cheque,0
18:08:48,2026-01-16,ACC-S00100,ACC-R00240,766.18,GBP,GBP,Japan,Japan,Cash Transfer,0
18:09:03,2026-01-16,ACC-S01850,ACC-R01954,1511.87,GBP,GBP,Australia,Switzerland,Cheque,0
18:12:46,2026-01-16,ACC-S00793,ACC-R01210,756.25,CAD,CAD,Australia,Canada,Cash Transfer,0
18:18:18,2026-01-16,ACC-S00532,ACC-R00269,506.84,EUR,EUR,Germany,United Kingdom,Wire,0
18:27:52,2026-01-16,ACC-S00679,ACC-R01513,23.21,USD,USD,India,United Kingdom,ACH,0
18:29:37,2026-01-16,ACC-S00612,ACC-R00988,152.26,USD,USD,Singapore,France,Cheque,0
18:35:15,2026-01-16,ACC-S01324,ACC-R01827,1099.45,AUD,JPY,United States,Brazil,ACH,0
18:36:40,2026-01-16,ACC-S01482,ACC-R00208,456.97,USD,USD,Singapore,India,ACH,0
18:40:05,2026-01-16,ACC-S00257,ACC-R01930,981.92,JPY,JPY,India,Australia,Wire,0
18:55:47,2026-01-16,ACC-S00172,ACC-R00749,1866.92,CAD,CAD,Germany,United Kingdom,Cash Transfer,0
19:02:57,2026-01-16,ACC-S00531,ACC-R01755,964.93,USD,GBP,Switzerland,Australia,Credit Card,0
19:03:46,2026-01-16,ACC-S01811,ACC-R01841,1094.24,USD,USD,Switzerland,Japan,Cheque,0
19:07:42,2026-01-16,BAD-VEL004,ACC-R00761,1120.4,CAD,CAD,India,Switzerland,Wire,1
19:07:58,2026-01-16,ACC-S00459,ACC-R00980,295.01,GBP,GBP,Germany,Singapore,Debit Card,0
19:15:09,2026-01-16,ACC-S01174,ACC-R01164,612.64,JPY,JPY,Canada,United Kingdom,Credit Card,0
19:17:37,2026-01-16,ACC-S00421,ACC-R01989,328.33,USD,USD,United States,Singapore,Wire,0
19:18:23,2026-01-16,ACC-S01177,ACC-R00190,135.93,AUD,USD,Japan,Canada,Credit Card,0
19:19:11,2026-01-16,ACC-S01169,ACC-R00314,2348.74,GBP,GBP,Brazil,Switzerland,ACH,0
19:19:52,2026-01-16,ACC-S01771,ACC-R01187,334.93,GBP,GBP,Japan,Singapore,ACH,0
19:26:30,2026-01-16,ACC-S01129,ACC-R01175,887.28,EUR,EUR,Australia,United States,Credit Card,0
19:26:46,2026-01-16,ACC-S01437,ACC-R00477,1596.46,CAD,CAD,France,India,ACH,0
19:28:35,2026-01-16,ACC-S01651,ACC-R01906,1492.13,GBP,GBP,Canada,Germany,Cash Transfer,0
19:29:47,2026-01-16,ACC-S00789,ACC-R01083,63.58,CAD,CAD,Singapore,France,Credit Card,0
19:33:20,2026-01-16,ACC-S01998,ACC-R01438,2250.84,USD,USD,India,Australia,ACH,0
19:36:05,2026-01-16,ACC-S00999,ACC-R00984,423.26,CAD,USD,India,Canada,Debit Card,0
19:36:39,2026-01-16,ACC-S00669,ACC-R01949,194.16,USD,USD,France,Singapore,Cash Transfer,0
19:37:48,2026-01-16,ACC-S01459,ACC-R00961,4872.43,AUD,EUR,United Kingdom,Singapore,Cheque,0
19:39:01,2026-01-16,ACC-S00197,ACC-R01522,499.86,USD,USD,Germany,United States,Cheque,0
19:40:19,2026-01-16,ACC-S01226,ACC-R01116,317.64,USD,USD,Brazil,Switzerland,Wire,0
19:44:02,2026-01-16,ACC-S00061,ACC-R00192,440.01,EUR,EUR,United States,Brazil,Cheque,0
19:46:34,2026-01-16,ACC-S01793,ACC-R01790,145.42,AUD,AUD,India,Canada,Wire,0
19:47:11,2026-01-16,ACC-S01280,ACC-R00475,205.15,GBP,GBP,Australia,United Kingdom,Debit Card,0
19:51:29,2026-01-16,ACC-S01838,ACC-R01750,212.35,GBP,GBP,Brazil,United Kingdom,Cheque,0
19:58:00,2026-01-16,ACC-S01141,ACC-R00349,545.12,CAD,CAD,Australia,Japan,Debit Card,0
20:00:33,2026-01-16,ACC-S00530,ACC-R01946,2757.0,GBP,GBP,Canada,Canada,Cash Transfer,0
20:00:34,2026-01-16,ACC-S01789,ACC-R00566,869.41,USD,USD,Germany,Australia,ACH,0
20:01:19,2026-01-16,ACC-S00371,ACC-R01683,2424.81,AUD,AUD,France,Germany,Credit Card,0
20:04:58,2026-01-16,ACC-S00740,ACC-R00833,244.68,AUD,AUD,United Kingdom,United States,Credit Card,0
20:11:12,2026-01-16,ACC-S01701,ACC-R01940,1164.64,EUR,EUR,Brazil,Australia,Cash Transfer,0
20:21:28,2026-01-16,ACC-S00550,ACC-R00038,896.86,CAD,CAD,Brazil,Brazil,Debit Card,0
20:29:38,2026-01-16,ACC-S00298,ACC-R00057,731.29,JPY,GBP,Singapore,France,Wire,0
20:30:51,2026-01-16,ACC-S00522,ACC-R00129,555.49,JPY,JPY,United Kingdom,Japan,Cash Transfer,0
20:31:07,2026-01-16,ACC-S01056,ACC-R00589,330.07,EUR,USD,United States,France,Cash Transfer,0
20:32:37,2026-01-16,ACC-S01006,ACC-R00218,157.77,USD,USD,United States,Japan,Credit Card,0
20:33:08,2026-01-16,ACC-S01247,ACC-R00549,2065.16,CAD,CAD,Canada,United Kingdom,Cheque,0
20:33:31,2026-01-16,ACC-S01511,ACC-R01271,1503.65,USD,USD,Switzerland,Australia,Wire,0
20:35:49,2026-01-16,ACC-S01274,ACC-R00891,1315.26,USD,USD,United States,France,Debit Card,0
20:43:51,2026-01-16,ACC-S01503,ACC-R01045,126.86,GBP,GBP,Japan,India,Cheque,0
20:48:59,2026-01-16,ACC-S00298,ACC-R01607,996.17,AUD,AUD,Singapore,Japan,Cheque,0
20:55:24,2026-01-16,ACC-S00464,ACC-R01951,1307.12,GBP,GBP,France,India,ACH,0
20:57:17,2026-01-16,ACC-S01496,ACC-R01140,882.24,JPY,JPY,Germany,Singapore,Cash Transfer,0
20:58:47,2026-01-16,ACC-S01608,ACC-R01410,565.56,USD,USD,Switzerland,United States,Cheque,0
20:59:58,2026-01-16,ACC-S00091,ACC-R00365,466.43,GBP,GBP,India,Canada,Debit Card,0
20:59:59,2026-01-16,ACC-S00543,ACC-R00451,214.79,CAD,CAD,Switzerland,Japan,Credit Card,0
21:00:57,2026-01-16,ACC-S00008,ACC-R00185,638.53,JPY,JPY,United Kingdom,Japan,Cash Transfer,0
21:01:01,2026-01-16,ACC-S00970,ACC-R00113,723.82,GBP,GBP,Canada,Switzerland,Credit Card,0
21:05:58,2026-01-16,ACC-S00442,ACC-R01545,461.8,USD,USD,United Kingdom,Canada,Cash Transfer,0
21:07:29,2026-01-16,ACC-S00153,ACC-R01453,538.55,USD,USD,United Kingdom,France,Debit Card,0
21:11:16,2026-01-16,ACC-S00798,ACC-R00396,1041.87,GBP,GBP,France,India,Debit Card,0
21:14:56,2026-01-16,ACC-S01574,ACC-R01016,246.31,EUR,EUR,Germany,Switzerland,Cheque,0
21:15:45,2026-01-16,ACC-S01578,ACC-R00093,451.28,GBP,GBP,Brazil,Australia,Cheque,0
21:17:53,2026-01-16,ACC-S00374,ACC-R01001,811.79,GBP,GBP,Germany,France,Debit Card,0
21:18:58,2026-01-16,ACC-S01752,ACC-R00800,2107.27,CAD,CAD,Singapore,India,ACH,0
21:23:31,2026-01-16,BAD-VEL004,ACC-R00761,3356.59,CAD,CAD,India,Switzerland,Wire,1
21:27:34,2026-01-16,ACC-S01277,ACC-R01327,529.42,JPY,JPY,Germany,Singapore,Debit Card,0
21:30:50,2026-01-16,ACC-S01410,ACC-R00953,1034.41,JPY,JPY,Germany,India,Debit Card,0
21:35:09,2026-01-16,ACC-S00218,ACC-R00881,910.23,GBP,GBP,United States,Japan,Credit Card,0
21:36:39,2026-01-16,ACC-S00781,ACC-R00686,507.8,CAD,USD,Japan,Canada,Cash Transfer,0
21:39:43,2026-01-16,ACC-S00681,ACC-R00691,178.39,EUR,EUR,Germany,France,ACH,0
21:43:47,2026-01-16,ACC-S01925,ACC-R01302,2718.87,GBP,GBP,United States,United Kingdom,ACH,0
21:48:27,2026-01-16,ACC-S01614,ACC-R01346,1967.22,GBP,GBP,Brazil,Australia,ACH,0
22:03:37,2026-01-16,ACC-S01936,ACC-R00673,696.06,USD,USD,Canada,Germany,Cheque,0
22:05:52,2026-01-16,ACC-S00580,ACC-R00749,1241.34,EUR,EUR,Brazil,India,Cheque,0
22:10:39,2026-01-16,ACC-S00602,ACC-R01541,918.16,JPY,JPY,France,Japan,Credit Card,0
22:12:50,2026-01-16,ACC-S00047,ACC-R00481,752.68,AUD,AUD,United States,Japan,Debit Card,0
22:13:54,2026-01-16,ACC-S00820,ACC-R01544,1025.71,USD,USD,France,United States,Cash Transfer,0
22:26:14,2026-01-16,ACC-S01014,ACC-R00675,1686.42,CAD,CAD,Brazil,Japan,ACH,0
22:31:51,2026-01-16,ACC-S00386,ACC-R01897,580.07,EUR,EUR,United Kingdom,Germany,ACH,0
22:35:20,2026-01-16,ACC-S01607,ACC-R00339,469.61,CAD,CAD,Singapore,Brazil,Debit Card,0
22:40:56,2026-01-16,ACC-S00578,ACC-R00074,900.8,AUD,AUD,France,India,Cheque,0
22:42:05,2026-01-16,ACC-S00886,ACC-R01176,1447.91,GBP,GBP,United Kingdom,Germany,Credit Card,0
22:42:06,2026-01-16,BAD-VEL004,ACC-R00761,3927.17,USD,CAD,India,Switzerland,Wire,1
22:43:44,2026-01-16,ACC-S01825,ACC-R00449,708.8,JPY,JPY,France,Japan,Debit Card,0
22:45:04,2026-01-16,ACC-S00976,ACC-R01086,1201.2,AUD,AUD,Brazil,United States,Debit Card,0
22:53:27,2026-01-16,ACC-S00003,ACC-R01452,700.36,CAD,CAD,United States,Switzerland,Cheque,0
22:54:24,2026-01-16,ACC-S01569,ACC-R00297,445.5,USD,USD,France,Japan,Debit Card,0
22:56:25,2026-01-16,ACC-S01289,ACC-R01104,669.87,CAD,CAD,Canada,United States,Debit Card,0
22:57:14,2026-01-16,ACC-S01760,ACC-R00952,1108.85,USD,USD,France,Japan,Credit Card,0
22:59:12,2026-01-16,ACC-S00455,ACC-R01417,708.48,EUR,EUR,Japan,Switzerland,Cheque,0
23:04:09,2026-01-16,ACC-S00484,ACC-R01708,843.11,JPY,JPY,Switzerland,Brazil,Debit Card,0
23:04:16,2026-01-16,ACC-S01406,ACC-R00636,475.37,CAD,CAD,Germany,Brazil,Credit Card,0
23:07:03,2026-01-16,ACC-S01006,ACC-R01453,105.14,CAD,CAD,United States,Switzerland,ACH,0
23:07:22,2026-01-16,ACC-S00241,ACC-R00531,190.95,AUD,AUD,Brazil,France,ACH,0
23:07:24,2026-01-16,ACC-S01773,ACC-R01275,368.02,GBP,GBP,India,United Kingdom,Cheque,0
23:24:10,2026-01-16,ACC-S01012,ACC-R01962,92.85,GBP,GBP,Canada,United Kingdom,Credit Card,0
23:25:12,2026-01-16,ACC-S01213,ACC-R00147,181.19,GBP,GBP,Canada,United States,Credit Card,0
23:25:51,2026-01-16,ACC-S01882,ACC-R01875,1677.84,JPY,JPY,Switzerland,Singapore,Cash Transfer,0
23:26:25,2026-01-16,BAD-GEO003,ACC-R00089,4463.43,CAD,CAD,Russia,Switzerland,Wire,1
23:28:43,2026-01-16,ACC-S01251,ACC-R01256,235.32,JPY,JPY,United States,United Kingdom,ACH,0
23:29:16,2026-01-16,ACC-S00559,ACC-R01724,235.01,CAD,CAD,Singapore,Germany,Cash Transfer,0
23:29:25,2026-01-16,ACC-S00609,ACC-R01261,79.15,GBP,GBP,Switzerland,United Kingdom,Wire,0
23:34:21,2026-01-16,BAD-VEL004,ACC-R00761,1394.42,USD,USD,India,Switzerland,Wire,1
23:34:42,2026-01-16,ACC-S00396,ACC-R01969,893.0,CAD,CAD,France,France,ACH,0
23:37:34,2026-01-16,ACC-S01914,ACC-R01405,315.36,JPY,JPY,Germany,Germany,Cheque,0
23:38:49,2026-01-16,ACC-S00986,ACC-R00535,187.72,AUD,AUD,Switzerland,United Kingdom,Credit Card,0
23:41:09,2026-01-16,ACC-S01909,ACC-R00463,1786.63,CAD,CAD,United States,Brazil,Cash Transfer,0
